,aux_train_acc,aux_train_loss,aux_val_acc,aux_val_loss,epoch,iter,train_acc,train_loss,val_acc,val_loss
0,0.15049999999999997,3.0567140579223633,0.14449999999999996,3.0344996452331543,0,0.0,0.53,0.7350550889968872,0.5329999999999999,0.7381410598754883
1,0.712,0.9618202447891235,0.687,1.0318396091461182,1,0.0,0.591,0.6451328992843628,0.597,0.6478388905525208
2,0.8634999999999999,0.4887193441390991,0.8265,0.6123396158218384,2,0.0,0.784,0.4740704596042633,0.784,0.4870299994945526
3,0.9055,0.3309159278869629,0.8614999999999999,0.49450594186782837,3,0.0,0.83,0.38119226694107056,0.806,0.43032965064048767
4,0.937,0.22903746366500854,0.8825000000000001,0.4528658390045166,4,0.0,0.879,0.3094358742237091,0.827,0.3844437301158905
5,0.947,0.18396352231502533,0.885,0.42034101486206055,5,0.0,0.898,0.26022422313690186,0.84,0.3614528775215149
6,0.953,0.1500093787908554,0.891,0.42589712142944336,6,0.0,0.924,0.20473919808864594,0.845,0.36005935072898865
7,0.97,0.11421450227499008,0.887,0.4390990138053894,7,0.0,0.953,0.1536862552165985,0.852,0.3575401306152344
8,0.983,0.07067584246397018,0.901,0.41451212763786316,8,0.0,0.968,0.11765541136264801,0.871,0.3496355414390564
9,0.974,0.08703824132680893,0.889,0.48904097080230713,9,0.0,0.981,0.08963805437088013,0.868,0.3636484444141388
10,0.974,0.09198088943958282,0.8865,0.525234580039978,10,0.0,0.983,0.06840533763170242,0.864,0.4064916670322418
11,0.9545,0.13312745094299316,0.868,0.6321272850036621,11,0.0,0.975,0.07384767383337021,0.858,0.4542561173439026
12,0.971,0.10456609725952148,0.884,0.573712170124054,12,0.0,0.989,0.054597485810518265,0.867,0.43953651189804077
13,0.975,0.08282332122325897,0.9,0.48097118735313416,13,0.0,0.99,0.04736020788550377,0.87,0.4463900029659271
14,0.967,0.10835471749305725,0.883,0.5662834644317627,14,0.0,0.982,0.052433207631111145,0.878,0.48169973492622375
15,0.9715,0.08989566564559937,0.883,0.5775384902954102,15,0.0,0.985,0.06225104629993439,0.857,0.5026147365570068
16,0.99,0.04453445225954056,0.897,0.5416886806488037,16,0.0,0.996,0.022177256643772125,0.875,0.491547167301178
17,0.9955,0.022567275911569595,0.912,0.41626137495040894,17,0.0,0.996,0.021520880982279778,0.865,0.4953640103340149
18,0.991,0.028812799602746964,0.8975,0.48856234550476074,18,0.0,0.998,0.012946165166795254,0.878,0.49530544877052307
19,0.9995,0.009935921058058739,0.92,0.4245091676712036,19,0.0,1.0,0.009274488314986229,0.887,0.492197722196579
20,0.9985,0.006653864402323961,0.9185,0.442718505859375,20,0.0,0.999,0.006429250817745924,0.888,0.48952817916870117
21,1.0,0.003907742910087109,0.915,0.48024970293045044,21,0.0,1.0,0.003716833656653762,0.888,0.5466808080673218
22,1.0,0.0027763922698795795,0.921,0.45885539054870605,22,0.0,1.0,0.0021048360504209995,0.89,0.5584967732429504
23,1.0,0.0020239311270415783,0.922,0.45803532004356384,23,0.0,1.0,0.0015308231813833117,0.892,0.5648213028907776
24,1.0,0.0016742151929065585,0.921,0.4700387120246887,24,0.0,1.0,0.0011789534473791718,0.892,0.5815953612327576
25,1.0,0.0014213498216122389,0.92,0.4753592014312744,25,0.0,1.0,0.0009710327722132206,0.894,0.5959668755531311
26,1.0,0.0012607761891558766,0.921,0.47991088032722473,26,0.0,1.0,0.0008311655255965889,0.894,0.6065587401390076
27,1.0,0.0011306855594739318,0.921,0.48603031039237976,27,0.0,1.0,0.0007321853772737086,0.895,0.6165032386779785
28,1.0,0.001031319028697908,0.92,0.49174386262893677,28,0.0,1.0,0.0006541379261761904,0.894,0.6258564591407776
29,1.0,0.0009501616004854441,0.9195,0.4961981773376465,29,0.0,1.0,0.0005896060029044747,0.892,0.6342571377754211
30,1.0,0.000881460786331445,0.9195,0.499970018863678,30,0.0,1.0,0.0005363955860957503,0.889,0.6417794227600098
31,1.0,0.0008207551436498761,0.9195,0.5035827159881592,31,0.0,1.0,0.0004918508348055184,0.888,0.6487841606140137
32,1.0,0.0007676046807318926,0.9195,0.5070223212242126,32,0.0,1.0,0.00045354291796684265,0.888,0.6552929878234863
33,1.0,0.000720795476809144,0.919,0.5102013349533081,33,0.0,1.0,0.0004201694973744452,0.888,0.6614174842834473
34,1.0,0.0006792614003643394,0.919,0.5133320093154907,34,0.0,1.0,0.0003906535275746137,0.886,0.6671862006187439
35,1.0,0.0006415566895157099,0.919,0.5161757469177246,35,0.0,1.0,0.0003647290577646345,0.885,0.6727597713470459
36,1.0,0.0006075673154555261,0.919,0.5188283920288086,36,0.0,1.0,0.00034163662348873913,0.886,0.677941083908081
37,1.0,0.0005768378032371402,0.9195,0.5215598344802856,37,0.0,1.0,0.00032074443879537284,0.886,0.6828949451446533
38,1.0,0.0005488908500410616,0.9195,0.5241711735725403,38,0.0,1.0,0.00030188620439730585,0.886,0.6876410245895386
39,1.0,0.0005231740651652217,0.9195,0.526648759841919,39,0.0,1.0,0.00028478424064815044,0.886,0.6924126744270325
40,1.0,0.000499600195325911,0.9195,0.5290434956550598,40,0.0,1.0,0.00026907448773272336,0.886,0.6970973610877991
41,1.0,0.00047780488966964185,0.9195,0.5313186049461365,41,0.0,1.0,0.0002547291514929384,0.886,0.7015764117240906
42,1.0,0.0004574346821755171,0.9195,0.5335556268692017,42,0.0,1.0,0.00024167855735868216,0.886,0.705829918384552
43,1.0,0.00043854594696313143,0.9195,0.5356037616729736,43,0.0,1.0,0.00022953280131332576,0.886,0.709879994392395
44,1.0,0.0004206738667562604,0.92,0.5375808477401733,44,0.0,1.0,0.000218445566133596,0.886,0.7139149308204651
45,1.0,0.00040397379780188203,0.9205,0.5396243333816528,45,0.0,1.0,0.00020823779050260782,0.885,0.7179018259048462
46,1.0,0.00038846349343657494,0.9205,0.5415846109390259,46,0.0,1.0,0.0001985783310374245,0.884,0.7217082381248474
47,1.0,0.0003739302046597004,0.9205,0.54341059923172,47,0.0,1.0,0.0001895766909001395,0.884,0.7254753708839417
48,1.0,0.00036026095040142536,0.9205,0.5451680421829224,48,0.0,1.0,0.00018125186034012586,0.884,0.7291262149810791
49,1.0,0.0003474710101727396,0.9205,0.5469359159469604,49,0.0,1.0,0.00017345845117233694,0.884,0.7326374650001526
0,0.10599999999999998,2.4368879795074463,0.10650000000000004,2.4404349327087402,0,1.0,0.544,0.69093257188797,0.5529999999999999,0.6886086463928223
1,0.677,1.024066686630249,0.6725,1.02512526512146,1,1.0,0.581,0.6779338121414185,0.5840000000000001,0.676990807056427
2,0.8215,0.5456635355949402,0.802,0.6251989603042603,2,1.0,0.6799999999999999,0.598824143409729,0.6779999999999999,0.6022925972938538
3,0.8875,0.3511241674423218,0.8625,0.4673326313495636,3,1.0,0.788,0.4933730661869049,0.743,0.5116710662841797
4,0.9235,0.2355741262435913,0.8825000000000001,0.4128957986831665,4,1.0,0.851,0.3831956684589386,0.8069999999999999,0.4183522164821625
5,0.9505,0.16481521725654602,0.9015,0.3996858298778534,5,1.0,0.87,0.3067612648010254,0.836,0.3716430068016052
6,0.968,0.1243172287940979,0.9015,0.40118008852005005,6,1.0,0.913,0.24371103942394257,0.843,0.3440381586551666
7,0.959,0.1306799054145813,0.8995,0.4472843408584595,7,1.0,0.9299999999999999,0.19601687788963318,0.849,0.32900550961494446
8,0.9435,0.17815524339675903,0.879,0.5069461464881897,8,1.0,0.94,0.1692550927400589,0.847,0.3276275396347046
