,aux_train_acc,aux_train_loss,aux_val_acc,aux_val_loss,epoch,iter,train_acc,train_loss,val_acc,val_loss
0,0.18100000000000005,21.4339542388916,0.1725,22.029285430908203,0,0.0,0.514,1.3536009788513184,0.546,1.2784852981567383
1,0.785,2.5214014053344727,0.7525,3.0240612030029297,1,0.0,0.5860000000000001,1.3485702276229858,0.562,1.3604648113250732
2,0.8465,1.6307240724563599,0.8045,2.4898338317871094,2,0.0,0.675,0.7783885598182678,0.651,0.8250189423561096
3,0.918,0.6794672012329102,0.8605,1.636029601097107,3,0.0,0.749,0.6018015146255493,0.714,0.6877601742744446
4,0.942,0.40576034784317017,0.8745,1.3248472213745117,4,0.0,0.786,0.4621752202510834,0.73,0.5667755603790283
5,0.974,0.17756301164627075,0.8815,1.2118093967437744,5,0.0,0.8240000000000001,0.38349050283432007,0.748,0.502964198589325
6,0.986,0.08999070525169373,0.8875,1.1149961948394775,6,0.0,0.853,0.3276982009410858,0.78,0.46051812171936035
7,0.9895,0.05047635734081268,0.8885,1.1095197200775146,7,0.0,0.886,0.27675095200538635,0.784,0.4398070275783539
8,0.9955,0.022838251665234566,0.8875,1.1171367168426514,8,0.0,0.905,0.2401299774646759,0.796,0.4203040897846222
9,0.999,0.011647284030914307,0.8875,1.1161081790924072,9,0.0,0.94,0.20370426774024963,0.8069999999999999,0.41041573882102966
10,0.9995,0.0064525301568210125,0.8845,1.1262948513031006,10,0.0,0.949,0.1742558628320694,0.8140000000000001,0.3996298313140869
11,0.9995,0.004661658313125372,0.8805000000000001,1.1411173343658447,11,0.0,0.964,0.14734575152397156,0.815,0.39282095432281494
12,1.0,0.003664001589640975,0.8835,1.1493730545043945,12,0.0,0.972,0.1251421868801117,0.8240000000000001,0.3893555998802185
13,1.0,0.003183049615472555,0.8805000000000001,1.1570549011230469,13,0.0,0.98,0.10595852136611938,0.83,0.38715890049934387
14,1.0,0.00269061466678977,0.882,1.1646554470062256,14,0.0,0.987,0.08975354582071304,0.833,0.38785243034362793
15,1.0,0.002548814285546541,0.8825000000000001,1.1733946800231934,15,0.0,0.991,0.07585496455430984,0.833,0.3900311291217804
16,1.0,0.002357139252126217,0.882,1.1785471439361572,16,0.0,0.998,0.06440345197916031,0.835,0.3919163644313812
17,1.0,0.002049625851213932,0.884,1.184023141860962,17,0.0,0.999,0.05474118888378143,0.832,0.3956044614315033
18,1.0,0.0019817003048956394,0.884,1.1915150880813599,18,0.0,0.999,0.0464356429874897,0.837,0.3982827067375183
19,1.0,0.0017886245623230934,0.8845,1.2000353336334229,19,0.0,0.999,0.039667759090662,0.841,0.40152955055236816
20,1.0,0.0016700944397598505,0.885,1.203298568725586,20,0.0,0.999,0.033997245132923126,0.842,0.4066013991832733
21,1.0,0.0015168271493166685,0.8845,1.2068488597869873,21,0.0,1.0,0.029263967648148537,0.844,0.41065290570259094
22,1.0,0.0014042363036423922,0.885,1.2105910778045654,22,0.0,1.0,0.025341829285025597,0.842,0.41476646065711975
23,1.0,0.001279853517189622,0.885,1.2126410007476807,23,0.0,1.0,0.02212352678179741,0.842,0.4198470711708069
24,1.0,0.0012011537328362465,0.8835,1.2160046100616455,24,0.0,1.0,0.019400494173169136,0.844,0.4232189953327179
25,1.0,0.0011045241262763739,0.8835,1.2193554639816284,25,0.0,1.0,0.017159568145871162,0.843,0.42854824662208557
26,1.0,0.0010274555534124374,0.8835,1.2202121019363403,26,0.0,1.0,0.015267115086317062,0.845,0.4322642385959625
27,1.0,0.0009500432061031461,0.884,1.2234091758728027,27,0.0,1.0,0.013650906272232533,0.845,0.4375170171260834
28,1.0,0.000897643796633929,0.8835,1.2258200645446777,28,0.0,1.0,0.01224167738109827,0.848,0.4408498704433441
29,1.0,0.0008366944966837764,0.885,1.227052092552185,29,0.0,1.0,0.011038491502404213,0.847,0.4451783299446106
30,1.0,0.0007887091487646103,0.8845,1.2297734022140503,30,0.0,1.0,0.010000794194638729,0.845,0.44861018657684326
31,1.0,0.0007378807058557868,0.885,1.2312426567077637,31,0.0,1.0,0.009104350581765175,0.843,0.453600138425827
32,1.0,0.0006992559647187591,0.8855,1.2330868244171143,32,0.0,1.0,0.008311246521770954,0.845,0.45602405071258545
33,1.0,0.0006623113295063376,0.884,1.2365455627441406,33,0.0,1.0,0.0076155997812747955,0.846,0.4607279598712921
34,1.0,0.0006264882395043969,0.885,1.2372621297836304,34,0.0,1.0,0.007000049576163292,0.845,0.46436208486557007
35,1.0,0.0005925915320403874,0.8845,1.2383720874786377,35,0.0,1.0,0.006452250760048628,0.842,0.4685084819793701
36,1.0,0.0005681917537003756,0.884,1.2397525310516357,36,0.0,1.0,0.005959079600870609,0.844,0.47087934613227844
37,1.0,0.0005371551378630102,0.8855,1.2418216466903687,37,0.0,1.0,0.005530315451323986,0.843,0.4761451780796051
38,1.0,0.0005144393071532249,0.8855,1.2421807050704956,38,0.0,1.0,0.005132289137691259,0.844,0.4783690273761749
39,1.0,0.0004920594510622323,0.8865,1.2452936172485352,39,0.0,1.0,0.004776012152433395,0.844,0.48277315497398376
40,1.0,0.00047141671529971063,0.8865,1.246171474456787,40,0.0,1.0,0.0044500683434307575,0.844,0.4854393005371094
41,1.0,0.0004508521524257958,0.886,1.2480688095092773,41,0.0,1.0,0.004160761367529631,0.843,0.48928534984588623
42,1.0,0.00043357681715860963,0.8865,1.2500171661376953,42,0.0,1.0,0.0038923698011785746,0.843,0.4920821189880371
43,1.0,0.000415532587794587,0.8865,1.2515807151794434,43,0.0,1.0,0.0036505390889942646,0.843,0.49568286538124084
44,1.0,0.00040078710298985243,0.8865,1.2533259391784668,44,0.0,1.0,0.0034263066481798887,0.843,0.4988715648651123
45,1.0,0.00038341974141076207,0.887,1.2543818950653076,45,0.0,1.0,0.0032244522590190172,0.842,0.5026735663414001
46,1.0,0.00037067243829369545,0.886,1.2570784091949463,46,0.0,1.0,0.003035003086552024,0.842,0.5058299899101257
47,1.0,0.0003548400418367237,0.8865,1.257591962814331,47,0.0,1.0,0.0028626432176679373,0.843,0.5089002251625061
48,1.0,0.0003417367988731712,0.8865,1.2597393989562988,48,0.0,1.0,0.0027066869661211967,0.843,0.5122382640838623
49,1.0,0.00033150031231343746,0.886,1.2618693113327026,49,0.0,1.0,0.0025616816710680723,0.844,0.5147048830986023
0,0.10050000000000003,32.62395477294922,0.08399999999999996,33.62497329711914,0,1.0,0.5780000000000001,1.553578495979309,0.598,1.4727106094360352
1,0.7989999999999999,1.8798611164093018,0.763,2.2247519493103027,1,1.0,0.692,1.0158360004425049,0.677,1.1049171686172485
