,aux_train_acc,aux_train_loss,aux_val_acc,aux_val_loss,epoch,iter,train_acc,train_loss,val_acc,val_loss
0,,,,,0,0.0,0.534,0.6909308433532715,0.532,0.6910989284515381
1,,,,,1,0.0,0.692,0.6506423950195312,0.6699999999999999,0.6532154679298401
2,,,,,2,0.0,0.761,0.5152390599250793,0.755,0.5376690626144409
3,,,,,3,0.0,0.804,0.42754653096199036,0.8009999999999999,0.46060100197792053
4,,,,,4,0.0,0.844,0.3397839069366455,0.806,0.4250399172306061
5,,,,,5,0.0,0.892,0.26850903034210205,0.833,0.39108967781066895
6,,,,,6,0.0,0.9339999999999999,0.1900729537010193,0.832,0.4430850148200989
7,,,,,7,0.0,0.966,0.11811433732509613,0.827,0.4662596583366394
8,,,,,8,0.0,0.978,0.06398580223321915,0.8220000000000001,0.6427054405212402
9,,,,,9,0.0,0.987,0.04538797587156296,0.8280000000000001,0.7343689799308777
10,,,,,10,0.0,0.975,0.06705297529697418,0.825,0.7875269651412964
11,,,,,11,0.0,0.989,0.052136264741420746,0.83,0.6262124180793762
12,,,,,12,0.0,0.983,0.04514959827065468,0.827,0.8857924342155457
13,,,,,13,0.0,0.999,0.024939123541116714,0.845,0.693610668182373
14,,,,,14,0.0,0.997,0.010175888426601887,0.831,1.0484635829925537
15,,,,,15,0.0,1.0,0.00241855438798666,0.837,1.1373268365859985
16,,,,,16,0.0,1.0,0.0020504645071923733,0.829,1.3491281270980835
17,,,,,17,0.0,0.999,0.006101591046899557,0.837,1.3117775917053223
18,,,,,18,0.0,0.999,0.006451414432376623,0.84,1.4392024278640747
19,,,,,19,0.0,1.0,0.0020015565678477287,0.831,1.27738618850708
20,,,,,20,0.0,1.0,0.00112903059925884,0.825,1.3665056228637695
21,,,,,21,0.0,1.0,0.0006612423458136618,0.839,1.5107234716415405
22,,,,,22,0.0,1.0,0.00026761411572806537,0.842,1.5932390689849854
23,,,,,23,0.0,1.0,0.0001740745356073603,0.836,1.644351840019226
24,,,,,24,0.0,1.0,0.0001342312025371939,0.835,1.677021861076355
25,,,,,25,0.0,1.0,0.00010847747034858912,0.835,1.7006701231002808
26,,,,,26,0.0,1.0,9.133935236604884e-05,0.835,1.720078468322754
27,,,,,27,0.0,1.0,7.974231266416609e-05,0.835,1.7369898557662964
28,,,,,28,0.0,1.0,7.12566397851333e-05,0.834,1.752365231513977
29,,,,,29,0.0,1.0,6.44776810077019e-05,0.834,1.7666627168655396
30,,,,,30,0.0,1.0,5.88815200899262e-05,0.833,1.7800384759902954
31,,,,,31,0.0,1.0,5.413532198872417e-05,0.833,1.7926675081253052
32,,,,,32,0.0,1.0,5.008244625059888e-05,0.833,1.8045355081558228
33,,,,,33,0.0,1.0,4.6551944251405075e-05,0.833,1.8157362937927246
34,,,,,34,0.0,1.0,4.3440340959932655e-05,0.833,1.8263887166976929
35,,,,,35,0.0,1.0,4.067599729751237e-05,0.832,1.8365663290023804
36,,,,,36,0.0,1.0,3.8212776416912675e-05,0.832,1.8463094234466553
37,,,,,37,0.0,1.0,3.598153489292599e-05,0.832,1.8556666374206543
38,,,,,38,0.0,1.0,3.3940435969270766e-05,0.832,1.8647613525390625
39,,,,,39,0.0,1.0,3.20575236401055e-05,0.832,1.8736677169799805
40,,,,,40,0.0,1.0,3.0336976124090143e-05,0.831,1.8823366165161133
41,,,,,41,0.0,1.0,2.8766036848537624e-05,0.832,1.890723705291748
42,,,,,42,0.0,1.0,2.732360371737741e-05,0.83,1.8988828659057617
43,,,,,43,0.0,1.0,2.5993347662733868e-05,0.83,1.9068514108657837
44,,,,,44,0.0,1.0,2.4766444767010398e-05,0.829,1.9146071672439575
45,,,,,45,0.0,1.0,2.362763916607946e-05,0.829,1.9221783876419067
46,,,,,46,0.0,1.0,2.2575617549591698e-05,0.83,1.9295581579208374
47,,,,,47,0.0,1.0,2.158963616238907e-05,0.83,1.9367918968200684
48,,,,,48,0.0,1.0,2.0677327484008856e-05,0.829,1.9438798427581787
49,,,,,49,0.0,1.0,1.9826054995064624e-05,0.829,1.9507702589035034
0,,,,,0,1.0,0.5449999999999999,0.6893706321716309,0.5489999999999999,0.6887304186820984
1,,,,,1,1.0,0.5449999999999999,0.6705681085586548,0.5489999999999999,0.6723193526268005
2,,,,,2,1.0,0.75,0.5483561158180237,0.74,0.5671499371528625
3,,,,,3,1.0,0.792,0.4379236698150635,0.772,0.4630638062953949
4,,,,,4,1.0,0.854,0.3456532955169678,0.831,0.3958689272403717
5,,,,,5,1.0,0.89,0.2670477330684662,0.834,0.3815111219882965
6,,,,,6,1.0,0.92,0.22345484793186188,0.838,0.41928884387016296
7,,,,,7,1.0,0.946,0.1658252775669098,0.84,0.4616492986679077
8,,,,,8,1.0,0.964,0.117398701608181,0.849,0.4268571734428406
9,,,,,9,1.0,0.947,0.1557338982820511,0.833,0.4200584888458252
10,,,,,10,1.0,0.963,0.09767205268144608,0.84,0.5517691969871521
11,,,,,11,1.0,0.975,0.06365157663822174,0.85,0.536921501159668
12,,,,,12,1.0,0.987,0.03843958303332329,0.829,0.6087066531181335
13,,,,,13,1.0,0.995,0.02022308111190796,0.843,0.649466872215271
14,,,,,14,1.0,0.994,0.022159762680530548,0.838,0.6788504719734192
15,,,,,15,1.0,0.999,0.0063501629047095776,0.847,0.7428074479103088
16,,,,,16,1.0,1.0,0.0033750974107533693,0.841,0.8696954250335693
17,,,,,17,1.0,1.0,0.001351027050986886,0.849,0.9472463130950928
18,,,,,18,1.0,1.0,0.00047189282486215234,0.847,1.001035213470459
19,,,,,19,1.0,1.0,0.0002782950468827039,0.847,1.042690634727478
20,,,,,20,1.0,1.0,0.00018703175010159612,0.85,1.0818387269973755
21,,,,,21,1.0,1.0,0.00013815688726026565,0.848,1.1118324995040894
22,,,,,22,1.0,1.0,0.00011237287253607064,0.847,1.1338765621185303
23,,,,,23,1.0,1.0,9.646177204558626e-05,0.848,1.1506587266921997
24,,,,,24,1.0,1.0,8.521032577846199e-05,0.847,1.164339542388916
25,,,,,25,1.0,1.0,7.649374310858548e-05,0.847,1.176182508468628
26,,,,,26,1.0,1.0,6.944846973055974e-05,0.847,1.1868484020233154
27,,,,,27,1.0,1.0,6.353425851557404e-05,0.847,1.1967722177505493
28,,,,,28,1.0,1.0,5.850410525454208e-05,0.846,1.2060989141464233
29,,,,,29,1.0,1.0,5.4142474255058914e-05,0.845,1.2150146961212158
30,,,,,30,1.0,1.0,5.0296304834773764e-05,0.844,1.22349214553833
31,,,,,31,1.0,1.0,4.693078881246038e-05,0.844,1.2316038608551025
32,,,,,32,1.0,1.0,4.391574839246459e-05,0.844,1.2394133806228638
33,,,,,33,1.0,1.0,4.1185379814123735e-05,0.844,1.2469228506088257
34,,,,,34,1.0,1.0,3.874158937833272e-05,0.844,1.2541755437850952
35,,,,,35,1.0,1.0,3.65190498996526e-05,0.844,1.2611644268035889
36,,,,,36,1.0,1.0,3.448390998528339e-05,0.844,1.2679345607757568
37,,,,,37,1.0,1.0,3.264427141402848e-05,0.844,1.27454674243927
38,,,,,38,1.0,1.0,3.09472088702023e-05,0.844,1.2810256481170654
39,,,,,39,1.0,1.0,2.9375552912824787e-05,0.844,1.287336826324463
40,,,,,40,1.0,1.0,2.7952193704550155e-05,0.844,1.2934492826461792
