,aux_train_acc,aux_train_loss,aux_val_acc,aux_val_loss,epoch,iter,train_acc,train_loss,val_acc,val_loss
0,,,,,0,0.0,0.522,0.6957988739013672,0.5589999999999999,0.6862142086029053
1,,,,,1,0.0,0.56,0.63628089427948,0.5880000000000001,0.6268854737281799
2,,,,,2,0.0,0.779,0.4717790484428406,0.756,0.4946872591972351
3,,,,,3,0.0,0.787,0.43671301007270813,0.765,0.5137927532196045
4,,,,,4,0.0,0.91,0.2669161856174469,0.8069999999999999,0.4187993109226227
5,,,,,5,0.0,0.897,0.24493061006069183,0.791,0.4936267137527466
6,,,,,6,0.0,0.944,0.1655663549900055,0.798,0.5183196067810059
7,,,,,7,0.0,0.937,0.17238730192184448,0.788,0.4858141243457794
8,,,,,8,0.0,0.981,0.10163531452417374,0.821,0.4542211890220642
9,,,,,9,0.0,0.9339999999999999,0.15030920505523682,0.776,0.6596817374229431
10,,,,,10,0.0,0.962,0.08650406450033188,0.796,0.6922871470451355
11,,,,,11,0.0,0.859,0.33797121047973633,0.74,1.1433911323547363
12,,,,,12,0.0,0.962,0.08132589608430862,0.794,0.779414176940918
13,,,,,13,0.0,0.9390000000000001,0.16350769996643066,0.766,0.9384281635284424
14,,,,,14,0.0,0.902,0.2832470238208771,0.755,0.9291884303092957
15,,,,,15,0.0,0.963,0.10117442905902863,0.8,0.5570358037948608
16,,,,,16,0.0,0.923,0.24542851746082306,0.782,0.5022043585777283
17,,,,,17,0.0,0.922,0.21616901457309723,0.765,0.48635581135749817
18,,,,,18,0.0,0.972,0.11816402524709702,0.7989999999999999,0.6003701686859131
19,,,,,19,0.0,0.983,0.05075244605541229,0.806,0.7342870831489563
20,,,,,20,0.0,0.998,0.014444372616708279,0.806,0.7838413119316101
21,,,,,21,0.0,1.0,0.004444467835128307,0.8,1.013298749923706
22,,,,,22,0.0,0.995,0.016223352402448654,0.795,1.130544900894165
23,,,,,23,0.0,0.997,0.007240903098136187,0.808,1.0494648218154907
24,,,,,24,0.0,0.999,0.0033665986265987158,0.796,1.2659968137741089
25,,,,,25,0.0,1.0,0.001029376988299191,0.815,1.1394023895263672
26,,,,,26,0.0,1.0,0.0005937100504525006,0.815,1.148297905921936
27,,,,,27,0.0,1.0,0.0003711355966515839,0.81,1.2015058994293213
28,,,,,28,0.0,1.0,0.0003021149605046958,0.813,1.2375394105911255
29,,,,,29,0.0,1.0,0.00024175857834052294,0.8140000000000001,1.255716323852539
30,,,,,30,0.0,1.0,0.00020112156926188618,0.8140000000000001,1.2691761255264282
31,,,,,31,0.0,1.0,0.0001736512203933671,0.8160000000000001,1.2830958366394043
32,,,,,32,0.0,1.0,0.00015287208952941,0.817,1.297402024269104
33,,,,,33,0.0,1.0,0.0001361422473564744,0.817,1.3116891384124756
34,,,,,34,0.0,1.0,0.00012230730499140918,0.817,1.3254783153533936
35,,,,,35,0.0,1.0,0.00011071610788349062,0.8160000000000001,1.338405728340149
36,,,,,36,0.0,1.0,0.00010082006338052452,0.817,1.350560188293457
37,,,,,37,0.0,1.0,9.227275586454198e-05,0.817,1.3619885444641113
38,,,,,38,0.0,1.0,8.483147394144908e-05,0.817,1.3727763891220093
