,aux_train_acc,aux_train_loss,aux_val_acc,aux_val_loss,epoch,iter,train_acc,train_loss,val_acc,val_loss
0,0.09399999999999997,5.46739387512207,0.10050000000000003,5.486360549926758,0,0.0,0.43300000000000005,0.943978488445282,0.43500000000000005,0.9481231570243835
1,0.4165,2.0451765060424805,0.40349999999999997,2.063352108001709,1,0.0,0.42600000000000005,0.7085301280021667,0.42100000000000004,0.7079978585243225
2,0.7244999999999999,1.3707034587860107,0.7275,1.3704392910003662,2,0.0,0.55,0.6942573189735413,0.5449999999999999,0.7011029720306396
3,0.837,0.6179555654525757,0.839,0.608036994934082,3,0.0,0.614,0.6907764077186584,0.5860000000000001,0.7209924459457397
4,0.8865,0.38865119218826294,0.8855,0.3974097967147827,4,0.0,0.6970000000000001,0.5611799359321594,0.6839999999999999,0.5952499508857727
5,0.8925,0.34571373462677,0.881,0.3823845386505127,5,0.0,0.773,0.47236812114715576,0.761,0.5022415518760681
6,0.937,0.22203132510185242,0.9185,0.28029364347457886,6,0.0,0.827,0.3964346647262573,0.8089999999999999,0.42052263021469116
7,0.9295,0.22577087581157684,0.911,0.29761114716529846,7,0.0,0.844,0.3422119915485382,0.829,0.3685598373413086
8,0.946,0.1771238148212433,0.9205,0.26963531970977783,8,0.0,0.872,0.29563915729522705,0.854,0.33659669756889343
9,0.947,0.17000055313110352,0.915,0.2790219485759735,9,0.0,0.891,0.2641935646533966,0.873,0.30757302045822144
10,0.951,0.1360911726951599,0.931,0.21565081179141998,10,0.0,0.911,0.22912830114364624,0.888,0.2856488823890686
11,0.961,0.12402574717998505,0.9319999999999999,0.22033433616161346,11,0.0,0.927,0.1963522732257843,0.896,0.2647344470024109
12,0.9635,0.11381545662879944,0.9375,0.2272736132144928,12,0.0,0.945,0.16049237549304962,0.902,0.25200897455215454
13,0.954,0.13699182868003845,0.9235,0.28353023529052734,13,0.0,0.955,0.13066333532333374,0.898,0.2608627676963806
14,0.948,0.1603831946849823,0.913,0.32512566447257996,14,0.0,0.97,0.10962551087141037,0.895,0.25836181640625
15,0.952,0.13886994123458862,0.921,0.27973026037216187,15,0.0,0.972,0.09287108480930328,0.906,0.2512363791465759
16,0.9775,0.07659918069839478,0.9395,0.1845991313457489,16,0.0,0.982,0.0783013105392456,0.908,0.25140905380249023
17,0.972,0.07548516988754272,0.9375,0.2313930094242096,17,0.0,0.981,0.07182242721319199,0.903,0.26834145188331604
