,aux_train_acc,aux_train_loss,aux_val_acc,aux_val_loss,epoch,iter,train_acc,train_loss,val_acc,val_loss
0,0.09250000000000003,32.229469299316406,0.08350000000000002,32.3232307434082,0,0.0,0.546,2.1722145080566406,0.536,2.1588473320007324
1,0.764,2.3484370708465576,0.726,3.1185302734375,1,0.0,0.639,1.2989472150802612,0.601,1.3679264783859253
2,0.867,1.209580898284912,0.8035,2.2583470344543457,2,0.0,0.758,0.6908437013626099,0.692,0.8712308406829834
3,0.907,0.7260931134223938,0.8285,2.1411325931549072,3,0.0,0.785,0.5285015106201172,0.736,0.7692958116531372
4,0.959,0.24739640951156616,0.8565,1.7067461013793945,4,0.0,0.835,0.40539440512657166,0.724,0.7318301796913147
5,0.981,0.10361821204423904,0.8685,1.5326145887374878,5,0.0,0.876,0.2805711627006531,0.78,0.6072936654090881
6,0.991,0.04227752983570099,0.8685,1.4459900856018066,6,0.0,0.905,0.22809728980064392,0.763,0.6119282841682434
7,0.9955,0.016544150188565254,0.871,1.4381110668182373,7,0.0,0.903,0.19972573220729828,0.766,0.6430624127388
8,0.999,0.0050872815772891045,0.8734999999999999,1.4364795684814453,8,0.0,0.953,0.13644945621490479,0.782,0.5895336866378784
9,0.9995,0.00311519717797637,0.8734999999999999,1.4057177305221558,9,0.0,0.979,0.10214190185070038,0.802,0.5447102785110474
10,1.0,0.0021438326220959425,0.874,1.4167228937149048,10,0.0,0.972,0.10392401367425919,0.795,0.5560489892959595
11,1.0,0.0013563475804403424,0.8714999999999999,1.4442625045776367,11,0.0,0.994,0.059268768876791,0.8049999999999999,0.5527583956718445
12,1.0,0.00143548590131104,0.8674999999999999,1.47396981716156,12,0.0,0.992,0.06167146563529968,0.7969999999999999,0.5912454724311829
13,1.0,0.0009974627755582333,0.8694999999999999,1.4544837474822998,13,0.0,0.999,0.03902028128504753,0.81,0.5370634198188782
14,1.0,0.000920223246794194,0.8685,1.477670669555664,14,0.0,0.999,0.0319657176733017,0.81,0.5573385953903198
15,1.0,0.0008870916208252311,0.867,1.5059432983398438,15,0.0,0.999,0.0279892198741436,0.813,0.5753300786018372
16,1.0,0.0007921176147647202,0.866,1.5034306049346924,16,0.0,0.999,0.023257335647940636,0.819,0.5599102973937988
17,1.0,0.0007332845125347376,0.8665,1.5134155750274658,17,0.0,0.999,0.020275946706533432,0.8180000000000001,0.5769092440605164
18,1.0,0.0007028036052361131,0.866,1.5205862522125244,18,0.0,0.999,0.017680993303656578,0.817,0.5772544145584106
19,1.0,0.0006766710430383682,0.867,1.5288972854614258,19,0.0,0.999,0.015659237280488014,0.819,0.582924485206604
20,1.0,0.0006440482102334499,0.8665,1.5361422300338745,20,0.0,1.0,0.014013567008078098,0.821,0.5909885764122009
21,1.0,0.0006153865251690149,0.8665,1.538358211517334,21,0.0,1.0,0.012570930644869804,0.821,0.5938050150871277
22,1.0,0.0005754580488428473,0.8665,1.5443840026855469,22,0.0,1.0,0.011381888762116432,0.819,0.6008297801017761
23,1.0,0.0005626030033454299,0.8665,1.5485100746154785,23,0.0,1.0,0.010280972346663475,0.821,0.6036658883094788
24,1.0,0.0005283427308313549,0.8665,1.5526832342147827,24,0.0,1.0,0.009358092211186886,0.819,0.6097445487976074
25,1.0,0.0004967870772816241,0.8674999999999999,1.5551345348358154,25,0.0,1.0,0.008540639653801918,0.8180000000000001,0.6145197153091431
26,1.0,0.00047476004692725837,0.868,1.5578759908676147,26,0.0,1.0,0.007813934236764908,0.8180000000000001,0.6184872984886169
27,1.0,0.00045794344623573124,0.8674999999999999,1.560838222503662,27,0.0,1.0,0.007183941546827555,0.819,0.6241150498390198
28,1.0,0.0004365200875326991,0.8685,1.562389850616455,28,0.0,1.0,0.0066127413883805275,0.8180000000000001,0.6272436380386353
29,1.0,0.0004159045056439936,0.868,1.565302848815918,29,0.0,1.0,0.0061174542643129826,0.817,0.631788432598114
30,1.0,0.00039983654278330505,0.8685,1.566908597946167,30,0.0,1.0,0.005659476853907108,0.817,0.6354449391365051
31,1.0,0.00038343953201547265,0.8685,1.5697572231292725,31,0.0,1.0,0.005262902472168207,0.819,0.6403809785842896
32,1.0,0.00036374569754116237,0.869,1.570263147354126,32,0.0,1.0,0.004903275519609451,0.8180000000000001,0.6443607807159424
33,1.0,0.00034932850394397974,0.869,1.5720455646514893,33,0.0,1.0,0.004577628802508116,0.819,0.6485357284545898
34,1.0,0.00033684633672237396,0.869,1.5744173526763916,34,0.0,1.0,0.004281487315893173,0.819,0.6524308919906616
35,1.0,0.00032155989902094007,0.8694999999999999,1.5752389430999756,35,0.0,1.0,0.00401621637865901,0.819,0.6559617519378662
36,1.0,0.00030905677704140544,0.8694999999999999,1.576719045639038,36,0.0,1.0,0.0037694498896598816,0.8180000000000001,0.6599022150039673
37,1.0,0.00029943702975288033,0.87,1.5782244205474854,37,0.0,1.0,0.003546240273863077,0.8180000000000001,0.6631444692611694
38,1.0,0.00028723193099722266,0.8694999999999999,1.5790271759033203,38,0.0,1.0,0.0033391632605344057,0.819,0.6670339703559875
39,1.0,0.0002769670682027936,0.8694999999999999,1.580519199371338,39,0.0,1.0,0.0031494388822466135,0.8200000000000001,0.6704586148262024
40,1.0,0.00026769639225676656,0.8694999999999999,1.5815343856811523,40,0.0,1.0,0.0029757190495729446,0.8200000000000001,0.6735068559646606
41,1.0,0.0002568907802924514,0.8705,1.5821378231048584,41,0.0,1.0,0.002816765336319804,0.8200000000000001,0.6770545840263367
42,1.0,0.0002479343384038657,0.8705,1.5833531618118286,42,0.0,1.0,0.0026695404667407274,0.8200000000000001,0.6804856657981873
43,1.0,0.0002405309642199427,0.87,1.5846441984176636,43,0.0,1.0,0.0025325054302811623,0.821,0.6839322447776794
44,1.0,0.0002323427179362625,0.87,1.5852547883987427,44,0.0,1.0,0.0024068383499979973,0.821,0.6865566968917847
45,1.0,0.00022405815252568573,0.8694999999999999,1.5868160724639893,45,0.0,1.0,0.0022904775105416775,0.8200000000000001,0.6903219223022461
46,1.0,0.0002172813401557505,0.8694999999999999,1.5875871181488037,46,0.0,1.0,0.0021798487287014723,0.8200000000000001,0.6928344368934631
47,1.0,0.00021075821132399142,0.8694999999999999,1.5881673097610474,47,0.0,1.0,0.0020795546006411314,0.821,0.696446418762207
48,1.0,0.00020413922902662307,0.8694999999999999,1.5889049768447876,48,0.0,1.0,0.001984118949621916,0.821,0.6991428732872009
49,1.0,0.00019824362243525684,0.869,1.5903997421264648,49,0.0,1.0,0.0018959575099870563,0.821,0.702060341835022
0,0.09399999999999997,28.810062408447266,0.08450000000000002,29.800554275512695,0,1.0,0.486,1.406754493713379,0.493,1.4054698944091797
